,slug,type,available,bundled,vendor,brand,collections,catalogs,thumbnail,name,summary,description,notices,price,discount,taxCategories,shipping,options,bundles,model_name,weight,dimension,payload,reach,autonomous,warranty,related_doc_url_1,related_doc_url_2,related_doc_url_3,related_doc_url_4,related_doc_url_5,related_doc_url_6,meta
https://www.cobotwebshop.com/en/product/fmcb_fxcb/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/2019/01/FXCB-500x500-1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/FXCB.jpg,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/FXCB-FMCB-uitleg.png",{'0': 'FXCB'},{'0': 'Schmalz'},"{'0': 'This vacuum gripper has a wide range of applications in intralogistics, such as end-of-line packaging or pick-and-place applications. With a flexible foam gripping surface, the gripper can safely lift carton, boxes and structured components or components with notches or protrusions weighing up to 8 kgs. This also makes partial use of the gripping surface possible. Thanks to communication technology this gripper can be easily integrated in automation environments. The NFC chip makes maintenance information available via smartphone. Even untrained workers are capable of working quickly and easily with this gripper.', '1': 'The gripper has a modular design, so that it can be complemented with e.g. energy saving ejection modules or intelligent vacuum switches for process control.', '2': 'The gripper is complete for cobots from Universal Robots. If you want to use the gripper for another brand of cobot or robot, something will be added to the price (between € 100 and € 200). Please indicate this with your order. This will be billed afterwards.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-G-CB'},{},{'Weight': '1 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/gripkit-cr2/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/2019/05/cr-pro-l-500x500-1.png,{'0': 'CR Pro L2'},{},"{'0': 'The CR Pro L (previously CR2) is a collaborative gripper from Weiss Robotics in de Gripkit series. The LED lighting on the gripper indicates that the gripper is operating.', '1': 'This is one of Weiss’s electric grippers. The p-series is the series with the pneumatic grippers. These grippers are guaranteed to complete 20 million cycles, have automatic detection and monitoring of components and support up to 8 grippers on one robot arm. The CR Pro L is servo-electric. The UR-Caps guarantees a quick implementation with the cobot. The difference with the CR Pro L is a higher bearing capacity, grip strength and full stroke.', '2': 'The CR Pro L is supplied without fingers. We can design and tailor fingers for you for the objects to be grabbed.', '3': 'Suitable for:'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-G-CR2'},{},{'Weight': '1.3 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/gripkit-cr1/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/CRG-30-scaled.jpg,{'0': 'CR Pro S'},{},"{'0': 'The CR Pro S (previously) CR1 is the collaborative gripper of Weiss Robotics in the Gripkit series. The LED lighting on the gripper indicates that the gripper is operating.', '1': 'This is one of Weiss’s electric grippers. The p-series is the series with the pneumatic grippers. These grippers are guaranteed to complete 20 million cycles, have automatic detection and monitoring of components and support up to 8 grippers on one robot arm. The CR Pro S\xa0works servo-electrically. The UR-Caps guarantees a quick implementation with the cobot.', '2': 'The CR Pro S\xa0is supplied without fingers. We can design and tailor fingers for you for the objects to be grabbed.', '3': 'Suitable for:'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-G-CR1'},{},"{'Weight': '0.46 kg', 'Draagkracht': '', 'Gewicht': '', 'Grijpkracht': '', 'Volledige slag': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/e1/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/GRIPKIT-E1.jpg,{'0': 'E Pro S'},{},"{'0': 'The Gripkit\xa0E Pro S is the gripper of Weiss Robotics in de Gripkit serie that is suitable for precision tasks, with a maximum capacity of 2.7k.', '1': 'The e-series from Gripkit is the series of electric grippers. The p-series the pneumatic grippers. These grippers are guaranteed to complete 20 million cycles, have automatic detection and monitoring of components and support up to 8 grippers on one robot arm. The\xa0E Pro S works servo-electrically. The UR-Caps guarantees a fast implementation with UR cobots.', '2': 'The E-series is delivered without fingers. We can design and tailor fingers for you for the objects to be grabbed.', '3': 'Suitable for:'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-G-E1'},{},"{'Weight': '0.38 kg', 'Grijpkracht': '', 'Volledige slag': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/or_vacuum/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/OR-vacuum.jpg,{'0': 'OR vacuum gripper'},"{'0': 'grijper', '1': 'gripper', '2': 'olmia robotics', '3': 'vacuum'}","{'0': 'We offer vacuum grippers for moving objects of different sizes and weights.', '1': 'These grippers are delivered including vacuum unit, solenoid valves, silencers, hose, coupling and bracket.', '2': 'If you are looking for a different configuration or a gripper with a different number of suction cups, please\xa0contact\xa0us.', '3': '2-voudig licht, 4-voudig licht, 4-voudig zwaar, 4-voudig zwaar'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}","{'0': 'Choose an option', '1': '2-voudig licht', '2': '4-voudig licht', '3': '4-voudig zwaar', '4': '4-voudig zwaar'}","[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-G-ORV'},{},{},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/pneumatic-set/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/2018/02/pneumatische-set-500x500-1.png,{'0': 'Pneumatic set'},{'0': 'VanDeurne'},"{'0': 'In order to correctly vacumate a vacume gripper, a pneumatic set is needed. This consists of a compressor, several hoses and couplings, a filter regulator and safety couplings.', '1': 'With this gripper, the CoBot can lift objects of up to 5 kg. The pneumatic set consists of the following components:', '2': '1x\xa0 Compressor 1,5 kW, 230 VAC;', '3': '1x Safety quick coupling\xa0ESG07 with male thread in accordance with ARBO G ½”;', '4': '1x Safety quick coupling\xa0ESG07 with hose barb in accordance with ARBO 13 mm;', '5': '1x Hose connector for safety coupling\xa0NW7 13;', '6': '1x Hose connector for safety coupling\xa0G 1/2”;', '7': '1x Hose from\xa0compressor to coupling ½” PVC thread insert 25 m;', '8': '1x Hose from\xa0filter regulator to vacuum set;', '9': '1x Filter regulator for regulating the pre-pressure to the vacuum system.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-G-PS100'},{},{},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/gripkit_pz1/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/GRIPKIT-PZ1.png,{'0': 'PZ Pro M'},{},"{'0': 'This centric gripper is the only pneumatic gripper with 3 fingers for extra grip.', '1': 'The p-series are pneumatic grippers. The e-series by Gripkit is a series of\xa0electrical grippers. These grippers will carry out 20 million cycles guaranteed, have automatic detection and monitoring of parts and support up to 4 grippers on one robot arm. The PZ Pro M is an electro-pneumatic system. The UR-Caps guarantee a fast implementation with UR cobots.', '2': 'The P-series is supplied without fingers. We can design fingers for you and customize them for the objects to be lifted.', '3': 'Suitable for:'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-G-PZ1'},{},"{'Weight': '0.8 kg', 'Draagkracht': '', 'Grijpkracht': '', 'Volledige slag': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/gripkit_p2/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/2018/02/7a96ff1f7bd3b80d06682d3e0a393bef.png,{'0': 'P Pro L'},{},"{'0': 'The Gripkit P-series are pneumatic grippers. The Gripkit e-series is a series of electrical grippers. These grippers can carry out 20 million cycles guaranteed, have automatic detection and monitoring of parts and support up to 4 grippers on one robot arm. The P Pro L is electro-pneumatic. The UR-Cap (control software) guarantees a fast implementation with the cobot.', '1': 'The P-series are supplies without fingers. We can design fingers for you and customize them for the objects that need to be lifted.', '2': 'Suitable for:'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-G-P2'},{},"{'Weight': '1.2 kg', 'Draagkracht': '', 'Gewicht': '', 'Grijpkracht': '', 'Volledige slag': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/gripkit_p1/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/GRIPKIT-P1.png,{'0': 'P Pro S'},{},"{'0': 'The Gripkit e-series is a series of electrical grippers. The P-series are pneumatic grippers, which are more powerful. These grippers can carry out 20 million cycles guaranteed, have automatic detection and monitoring of parts and support up to 4 grippers on one robot arm. The P Pro S is electro-pneumatic. The UR-Cap (control software) guarantees a fast implementation with the cobot. Specifications can be found on the other tab.', '1': 'The P-series are delivered without fingers. We can design fingers for you and customize them for the objects that need to be lifted.', '2': 'Suitable for:'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-G-P1'},{},"{'Weight': '0.44 kg', 'Draagkracht': '', 'Grijpkracht': '', 'Volledige slag': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/e2/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/GRIPKIT-E2.png,{'0': 'E Pro L'},{},"{'0': 'The E Pro L (previously E2) is the heavier electric gripper from Weiss Robotics / Gripkit.', '1': 'The e-series from Gripkit is the series of electric grippers. The p-series the pneumatic grippers. These grippers are guaranteed to complete 20 million cycles, have automatic detection and monitoring of components and support up to 8 grippers on one robot arm. The\xa0E Pro L works servo-electrically. The UR-Cap guarantees a fast implementation with UR cobots.', '2': 'The E-series is delivered without fingers. We can design and tailor fingers for you for the objects to be grabbed.', '3': 'Suitable for:', '4': '4,3 kg form fit/1,0 kg force fit', '5': '50 – 200N', '6': '30mm'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-G-E2'},{},"{'Weight': '0.87 kg', 'Draagkracht': '4,3 kg form fit/1,0 kg force fit', 'Gewicht': '', 'Grijpkracht': '50 – 200N', 'Volledige slag': '30mm'}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/colight/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/2020/02/Co-light-500x500-1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/Controlbox-Co-Light.jpg",{'0': 'Co/Light'},{},"{'0': 'The Co / Light is a vacuum gripper with a built-in compressed air vacuum generator, suitable for various brands of robot arms. The gripper is made with lightweight 3D print material and therefore extremely suitable for cobots.', '1': 'The gripper has a high lifting force based on patented valve technology and rounded edges.', '2': 'A smaller version is available for small objects (150×112 mm). Contact us if you are interested.', '3': 'The standard version is supplied with a dense valve pitch, which allows even small objects to be picked up without knowing the exact position of the object.', '4': 'The gripper is suitable for various Pick & Place applications and an extensive variety of objects, including cardboard boxes.', '5': 'An URCap is available as an option in combination with the Unigripper control box.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{'0': 'Choose an option'},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-G-CO/L'},{},"{'Weight': '1 kg', 'Unigripper control box': '', 'Afmeting': ''}",{},{},{},{},{},{},{},{},{},{},object
